match_id,match_date,year,round,venue,crowd,home_team,away_team,home_score,away_score,margin_home,is_final,target_result,target_margin,decade,venue_state,away_team_state,away_is_interstate,team_home,form_win_rate_last5_home,form_avg_score_last5_home,form_avg_margin_last5_home,win_streak_home,days_rest_home,ladder_pos_before_home,h2h_win_rate_prior_home,is_interstate_home,team_away,form_win_rate_last5_away,form_avg_score_last5_away,form_avg_margin_last5_away,win_streak_away,days_rest_away,ladder_pos_before_away,h2h_win_rate_prior_away,is_interstate_away
Collingwood Magpies_Geelong Cats_1983-06-18_13,1983-06-18,1983,13,GMHBA Stadium,25808.0,Geelong Cats,Collingwood Magpies,101,85,16,False,HOME_WIN,16,1980,VIC,VIC,0,Geelong Cats,0.2,90.2,-16.4,-1.0,5.0,6.0,1.0,0,Collingwood Magpies,0.6,106.2,9.2,2.0,5.0,6.0,0.0,0
Fitzroy Lions_North Melbourne Kangaroos_1983-06-18_13,1983-06-18,1983,13,Junction Oval,19770.0,Fitzroy Lions,North Melbourne Kangaroos,220,70,150,False,HOME_WIN,150,1980,VIC,VIC,0,Fitzroy Lions,0.6,117.6,-0.4,-1.0,7.0,1.0,1.0,0,North Melbourne Kangaroos,1.0,156.0,62.2,6.0,7.0,1.0,0.0,0
Carlton Blues_Western Bulldogs_1983-06-18_13,1983-06-18,1983,13,Princes Park,23701.0,Carlton Blues,Western Bulldogs,171,82,89,False,HOME_WIN,89,1980,VIC,VIC,0,Carlton Blues,0.4,104.6,-24.4,-3.0,5.0,6.0,0.3333333333333333,0,Western Bulldogs,0.6,110.2,-6.2,1.0,5.0,4.0,1.0,0
Hawthorn Hawks_Sydney Swans_1983-06-19_13,1983-06-19,1983,13,Sydney Cricket Ground,10084.0,Sydney Swans,Hawthorn Hawks,78,110,-32,False,AWAY_WIN,-32,1980,NSW,VIC,1,Sydney Swans,0.6,105.8,-3.8,-1.0,8.0,9.0,0.0,0,Hawthorn Hawks,0.6,131.8,24.4,1.0,8.0,4.0,1.0,1
Melbourne Demons_Western Bulldogs_1983-06-25_14,1983-06-25,1983,14,Melbourne Cricket Ground,19306.0,Melbourne Demons,Western Bulldogs,99,85,14,False,HOME_WIN,14,1980,VIC,VIC,0,Melbourne Demons,0.2,108.0,-23.0,1.0,7.0,9.0,0.3333333333333333,0,Western Bulldogs,0.6,111.8,-1.0,-1.0,7.0,5.0,1.0,0
Geelong Cats_Richmond Tigers_1983-06-25_14,1983-06-25,1983,14,Waverley Park,17339.0,Richmond Tigers,Geelong Cats,70,69,1,False,HOME_WIN,1,1980,VIC,VIC,0,Richmond Tigers,0.4,112.6,2.2,-1.0,7.0,11.0,0.0,0,Geelong Cats,0.4,93.6,-8.0,1.0,7.0,5.0,0.6666666666666666,0
North Melbourne Kangaroos_Sydney Swans_1983-06-25_14,1983-06-25,1983,14,Aegis Park,7404.0,North Melbourne Kangaroos,Sydney Swans,82,50,32,False,HOME_WIN,32,1980,TAS,NSW,1,North Melbourne Kangaroos,0.8,132.2,9.2,-1.0,7.0,3.0,1.0,1,Sydney Swans,0.4,99.4,-15.4,-2.0,6.0,9.0,0.0,1
Carlton Blues_Collingwood Magpies_1983-06-25_14,1983-06-25,1983,14,Victoria Park,27788.0,Collingwood Magpies,Carlton Blues,100,45,55,False,HOME_WIN,55,1980,VIC,VIC,0,Collingwood Magpies,0.4,101.8,-3.6,-1.0,7.0,8.0,0.0,0,Carlton Blues,0.4,109.8,-17.8,1.0,7.0,5.0,0.6666666666666666,0
Essendon Bombers_Fitzroy Lions_1983-06-25_14,1983-06-25,1983,14,Windy Hill,22947.0,Essendon Bombers,Fitzroy Lions,58,65,-7,False,AWAY_WIN,-7,1980,VIC,VIC,0,Essendon Bombers,1.0,135.6,38.2,5.0,7.0,1.0,0.0,0,Fitzroy Lions,0.6,136.4,21.8,1.0,7.0,1.0,1.0,0
Hawthorn Hawks_St Kilda Saints_1983-06-25_14,1983-06-25,1983,14,Princes Park,8188.0,Hawthorn Hawks,St Kilda Saints,143,74,69,False,HOME_WIN,69,1980,VIC,VIC,0,Hawthorn Hawks,0.6,126.4,22.4,2.0,6.0,4.0,1.0,0,St Kilda Saints,0.2,105.8,-25.0,-4.0,7.0,12.0,0.0,0
Collingwood Magpies_Essendon Bombers_1983-07-02_15,1983-07-02,1983,15,Victoria Park,33611.0,Collingwood Magpies,Essendon Bombers,104,87,17,False,HOME_WIN,17,1980,VIC,VIC,0,Collingwood Magpies,0.6,101.8,11.6,1.0,7.0,5.0,0.3333333333333333,0,Essendon Bombers,0.8,117.4,30.0,-1.0,7.0,2.0,1.0,0
Geelong Cats_St Kilda Saints_1983-07-02_15,1983-07-02,1983,15,GMHBA Stadium,11501.0,Geelong Cats,St Kilda Saints,68,120,-52,False,AWAY_WIN,-52,1980,VIC,VIC,0,Geelong Cats,0.4,90.6,-0.2,-1.0,7.0,5.0,1.0,0,St Kilda Saints,0.0,99.0,-41.8,-5.0,7.0,12.0,0.3333333333333333,0
Carlton Blues_Melbourne Demons_1983-07-02_15,1983-07-02,1983,15,Princes Park,19301.0,Carlton Blues,Melbourne Demons,67,106,-39,False,AWAY_WIN,-39,1980,VIC,VIC,0,Carlton Blues,0.2,98.0,-30.4,-1.0,7.0,5.0,0.6666666666666666,0,Melbourne Demons,0.4,104.8,-13.4,2.0,7.0,9.0,0.0,0
Hawthorn Hawks_Western Bulldogs_1983-07-02_15,1983-07-02,1983,15,Waverley Park,15750.0,Western Bulldogs,Hawthorn Hawks,60,89,-29,False,AWAY_WIN,-29,1980,VIC,VIC,0,Western Bulldogs,0.4,99.8,-13.0,-2.0,7.0,5.0,0.6666666666666666,0,Hawthorn Hawks,0.8,135.8,37.8,3.0,7.0,4.0,0.0,0
North Melbourne Kangaroos_Richmond Tigers_1983-07-02_15,1983-07-02,1983,15,Melbourne Cricket Ground,23622.0,Richmond Tigers,North Melbourne Kangaroos,114,138,-24,False,AWAY_WIN,-24,1980,VIC,VIC,0,Richmond Tigers,0.6,108.0,5.4,1.0,7.0,11.0,0.0,0,North Melbourne Kangaroos,0.8,123.8,7.6,1.0,7.0,2.0,1.0,0
Fitzroy Lions_Sydney Swans_1983-07-03_15,1983-07-03,1983,15,Sydney Cricket Ground,10315.0,Sydney Swans,Fitzroy Lions,147,117,30,False,HOME_WIN,30,1980,NSW,VIC,1,Sydney Swans,0.2,85.2,-26.0,-3.0,8.0,10.0,0.3333333333333333,0,Fitzroy Lions,0.8,129.6,32.4,2.0,8.0,1.0,1.0,1
Richmond Tigers_Western Bulldogs_1983-07-09_16,1983-07-09,1983,16,Western Oval,15006.0,Western Bulldogs,Richmond Tigers,84,104,-20,False,AWAY_WIN,-20,1980,VIC,VIC,0,Western Bulldogs,0.2,86.2,-28.0,-3.0,7.0,6.0,1.0,0,Richmond Tigers,0.4,109.6,-1.8,-1.0,7.0,11.0,0.3333333333333333,0
Essendon Bombers_North Melbourne Kangaroos_1983-07-09_16,1983-07-09,1983,16,Aegis Park,22345.0,North Melbourne Kangaroos,Essendon Bombers,128,107,21,False,HOME_WIN,21,1980,TAS,VIC,1,North Melbourne Kangaroos,0.8,112.8,-9.8,2.0,7.0,1.0,0.0,1,Essendon Bombers,0.6,113.0,24.2,-2.0,7.0,3.0,0.6666666666666666,1
Carlton Blues_Fitzroy Lions_1983-07-09_16,1983-07-09,1983,16,Waverley Park,31757.0,Fitzroy Lions,Carlton Blues,89,124,-35,False,AWAY_WIN,-35,1980,VIC,VIC,0,Fitzroy Lions,0.6,134.4,23.2,-1.0,6.0,1.0,0.6666666666666666,0,Carlton Blues,0.2,95.0,-16.0,-2.0,7.0,6.0,0.0,0
Collingwood Magpies_Hawthorn Hawks_1983-07-16_16,1983-07-16,1983,16,Princes Park,28484.0,Hawthorn Hawks,Collingwood Magpies,137,100,37,False,HOME_WIN,37,1980,VIC,VIC,0,Hawthorn Hawks,0.8,119.4,31.2,4.0,14.0,3.0,1.0,0,Collingwood Magpies,0.8,107.2,18.2,2.0,14.0,5.0,0.0,0
St Kilda Saints_Sydney Swans_1983-07-16_16,1983-07-16,1983,16,Moorabbin Oval,17861.0,St Kilda Saints,Sydney Swans,129,100,29,False,HOME_WIN,29,1980,VIC,NSW,1,St Kilda Saints,0.2,106.6,-22.2,1.0,14.0,12.0,0.3333333333333333,0,Sydney Swans,0.4,95.8,-17.6,1.0,13.0,10.0,1.0,1
Geelong Cats_Melbourne Demons_1983-07-16_16,1983-07-16,1983,16,Melbourne Cricket Ground,34155.0,Melbourne Demons,Geelong Cats,79,73,6,False,HOME_WIN,6,1980,VIC,VIC,0,Melbourne Demons,0.6,104.2,6.8,3.0,14.0,6.0,1.0,0,Geelong Cats,0.4,84.8,-8.2,-2.0,14.0,6.0,0.0,0
Carlton Blues_Geelong Cats_1983-07-23_17,1983-07-23,1983,17,GMHBA Stadium,17657.0,Geelong Cats,Carlton Blues,73,108,-35,False,AWAY_WIN,-35,1980,VIC,VIC,0,Geelong Cats,0.2,80.4,-10.8,-3.0,7.0,8.0,1.0,0,Carlton Blues,0.4,99.6,-4.0,1.0,14.0,5.0,0.3333333333333333,0
Essendon Bombers_Western Bulldogs_1983-07-23_17,1983-07-23,1983,17,Western Oval,20708.0,Western Bulldogs,Essendon Bombers,107,125,-18,False,AWAY_WIN,-18,1980,VIC,VIC,0,Western Bulldogs,0.2,82.6,-28.2,-4.0,14.0,8.0,0.0,0,Essendon Bombers,0.4,109.2,15.0,-3.0,14.0,4.0,1.0,0
Fitzroy Lions_St Kilda Saints_1983-07-23_17,1983-07-23,1983,17,Junction Oval,15335.0,Fitzroy Lions,St Kilda Saints,138,149,-11,False,AWAY_WIN,-11,1980,VIC,VIC,0,Fitzroy Lions,0.4,125.0,11.8,-2.0,14.0,2.0,1.0,0,St Kilda Saints,0.4,103.6,-13.2,2.0,7.0,12.0,0.3333333333333333,0
Hawthorn Hawks_Richmond Tigers_1983-07-23_17,1983-07-23,1983,17,Melbourne Cricket Ground,31084.0,Richmond Tigers,Hawthorn Hawks,82,146,-64,False,AWAY_WIN,-64,1980,VIC,VIC,0,Richmond Tigers,0.6,107.6,6.6,1.0,14.0,11.0,1.0,0,Hawthorn Hawks,1.0,129.2,40.0,5.0,7.0,2.0,0.3333333333333333,0
Collingwood Magpies_North Melbourne Kangaroos_1983-07-23_17,1983-07-23,1983,17,Waverley Park,41098.0,North Melbourne Kangaroos,Collingwood Magpies,152,98,54,False,HOME_WIN,54,1980,VIC,VIC,0,North Melbourne Kangaroos,0.8,110.6,-8.4,3.0,14.0,1.0,0.3333333333333333,0,Collingwood Magpies,0.6,95.2,7.6,-1.0,7.0,5.0,1.0,0
Melbourne Demons_Sydney Swans_1983-07-24_17,1983-07-24,1983,17,Sydney Cricket Ground,11094.0,Sydney Swans,Melbourne Demons,125,112,13,False,HOME_WIN,13,1980,NSW,VIC,1,Sydney Swans,0.2,91.6,-27.2,-1.0,8.0,10.0,0.3333333333333333,0,Melbourne Demons,0.8,95.0,10.8,4.0,8.0,5.0,1.0,1
Carlton Blues_Sydney Swans_1983-07-30_18,1983-07-30,1983,18,Princes Park,17891.0,Carlton Blues,Sydney Swans,119,75,44,False,HOME_WIN,44,1980,VIC,NSW,1,Carlton Blues,0.6,103.0,13.0,2.0,7.0,5.0,1.0,0,Sydney Swans,0.4,100.0,-10.0,1.0,6.0,8.0,0.0,1
Essendon Bombers_Richmond Tigers_1983-07-30_18,1983-07-30,1983,18,Windy Hill,18067.0,Essendon Bombers,Richmond Tigers,50,124,-74,False,AWAY_WIN,-74,1980,VIC,VIC,0,Essendon Bombers,0.4,103.0,4.0,1.0,7.0,3.0,0.6666666666666666,0,Richmond Tigers,0.4,95.8,-16.2,-1.0,7.0,11.0,0.0,0
Collingwood Magpies_Western Bulldogs_1983-07-30_18,1983-07-30,1983,18,Victoria Park,20743.0,Collingwood Magpies,Western Bulldogs,82,73,9,False,HOME_WIN,9,1980,VIC,VIC,0,Collingwood Magpies,0.4,97.4,-7.0,-2.0,7.0,6.0,1.0,0,Western Bulldogs,0.0,83.6,-34.0,-5.0,7.0,8.0,0.0,0
Melbourne Demons_St Kilda Saints_1983-07-30_18,1983-07-30,1983,18,Moorabbin Oval,20218.0,St Kilda Saints,Melbourne Demons,81,98,-17,False,AWAY_WIN,-17,1980,VIC,VIC,0,St Kilda Saints,0.6,112.6,-4.8,3.0,7.0,12.0,0.0,0,Melbourne Demons,0.8,103.8,12.0,-1.0,6.0,6.0,1.0,0
Fitzroy Lions_Geelong Cats_1983-07-30_18,1983-07-30,1983,18,Waverley Park,14718.0,Geelong Cats,Fitzroy Lions,49,111,-62,False,AWAY_WIN,-62,1980,VIC,VIC,0,Geelong Cats,0.2,76.8,-15.6,-4.0,7.0,8.0,0.0,0,Fitzroy Lions,0.4,125.8,16.2,-3.0,7.0,3.0,1.0,0
Hawthorn Hawks_North Melbourne Kangaroos_1983-07-30_18,1983-07-30,1983,18,Aegis Park,17720.0,North Melbourne Kangaroos,Hawthorn Hawks,90,97,-7,False,AWAY_WIN,-7,1980,TAS,VIC,1,North Melbourne Kangaroos,0.8,114.0,-3.8,4.0,7.0,1.0,0.6666666666666666,1,Hawthorn Hawks,1.0,125.0,46.2,6.0,7.0,2.0,0.0,1
Geelong Cats_Sydney Swans_1983-08-05_19,1983-08-05,1983,19,Sydney Cricket Ground,12732.0,Sydney Swans,Geelong Cats,75,141,-66,False,AWAY_WIN,-66,1980,NSW,VIC,1,Sydney Swans,0.4,99.4,-12.4,-1.0,6.0,8.0,1.0,0,Geelong Cats,0.0,66.4,-31.2,-5.0,6.0,8.0,0.3333333333333333,1
Carlton Blues_St Kilda Saints_1983-08-06_19,1983-08-06,1983,19,Princes Park,19217.0,Carlton Blues,St Kilda Saints,168,61,107,False,HOME_WIN,107,1980,VIC,VIC,0,Carlton Blues,0.6,92.6,4.0,3.0,7.0,5.0,1.0,0,St Kilda Saints,0.6,110.6,1.2,-1.0,7.0,12.0,0.0,0
Fitzroy Lions_Melbourne Demons_1983-08-06_19,1983-08-06,1983,19,Junction Oval,13870.0,Fitzroy Lions,Melbourne Demons,161,75,86,False,HOME_WIN,86,1980,VIC,VIC,0,Fitzroy Lions,0.4,104.0,-1.4,1.0,7.0,3.0,1.0,0,Melbourne Demons,0.8,98.8,12.6,1.0,7.0,6.0,0.0,0
Essendon Bombers_Hawthorn Hawks_1983-08-06_19,1983-08-06,1983,19,Windy Hill,19237.0,Essendon Bombers,Hawthorn Hawks,156,110,46,False,HOME_WIN,46,1980,VIC,VIC,0,Essendon Bombers,0.2,85.4,-20.2,-1.0,7.0,4.0,0.0,0,Hawthorn Hawks,1.0,122.4,41.2,7.0,7.0,1.0,0.6666666666666666,0
North Melbourne Kangaroos_Western Bulldogs_1983-08-06_19,1983-08-06,1983,19,Waverley Park,12028.0,Western Bulldogs,North Melbourne Kangaroos,71,164,-93,False,AWAY_WIN,-93,1980,VIC,VIC,0,Western Bulldogs,0.0,81.8,-18.0,-6.0,7.0,8.0,0.0,0,North Melbourne Kangaroos,0.8,118.0,24.8,-1.0,7.0,1.0,1.0,0
Collingwood Magpies_Richmond Tigers_1983-08-06_19,1983-08-06,1983,19,Melbourne Cricket Ground,81966.0,Richmond Tigers,Collingwood Magpies,79,89,-10,False,AWAY_WIN,-10,1980,VIC,VIC,0,Richmond Tigers,0.6,98.8,1.4,1.0,7.0,11.0,0.0,0,Collingwood Magpies,0.6,96.8,-2.0,1.0,7.0,6.0,1.0,0
Essendon Bombers_Melbourne Demons_1983-08-13_20,1983-08-13,1983,20,Melbourne Cricket Ground,38620.0,Melbourne Demons,Essendon Bombers,124,141,-17,False,AWAY_WIN,-17,1980,VIC,VIC,0,Melbourne Demons,0.6,94.0,-7.4,-1.0,7.0,7.0,0.0,0,Essendon Bombers,0.4,105.0,-9.6,1.0,7.0,4.0,1.0,0
Carlton Blues_Hawthorn Hawks_1983-08-13_20,1983-08-13,1983,20,Princes Park,28476.0,Hawthorn Hawks,Carlton Blues,112,129,-17,False,AWAY_WIN,-17,1980,VIC,VIC,0,Hawthorn Hawks,0.8,115.8,18.2,-1.0,7.0,2.0,0.0,0,Carlton Blues,0.8,117.2,36.4,4.0,7.0,5.0,1.0,0
Richmond Tigers_St Kilda Saints_1983-08-13_20,1983-08-13,1983,20,Waverley Park,21811.0,Richmond Tigers,St Kilda Saints,65,140,-75,False,AWAY_WIN,-75,1980,VIC,VIC,0,Richmond Tigers,0.4,100.6,-0.8,-1.0,7.0,11.0,0.0,0,St Kilda Saints,0.6,108.0,-6.4,-2.0,7.0,12.0,1.0,0
Fitzroy Lions_Western Bulldogs_1983-08-13_20,1983-08-13,1983,20,Western Oval,14688.0,Western Bulldogs,Fitzroy Lions,125,99,26,False,HOME_WIN,26,1980,VIC,VIC,0,Western Bulldogs,0.0,79.0,-33.8,-7.0,7.0,9.0,1.0,0,Fitzroy Lions,0.4,123.2,14.4,2.0,7.0,2.0,0.0,0
Collingwood Magpies_Sydney Swans_1983-08-13_20,1983-08-13,1983,20,Victoria Park,18772.0,Collingwood Magpies,Sydney Swans,182,120,62,False,HOME_WIN,62,1980,VIC,NSW,1,Collingwood Magpies,0.6,94.6,-11.0,2.0,7.0,6.0,0.0,0,Sydney Swans,0.4,104.4,-19.2,-2.0,8.0,9.0,0.6666666666666666,1
Geelong Cats_North Melbourne Kangaroos_1983-08-13_20,1983-08-13,1983,20,Aegis Park,11943.0,North Melbourne Kangaroos,Geelong Cats,116,84,32,False,HOME_WIN,32,1980,TAS,VIC,1,North Melbourne Kangaroos,0.8,134.4,37.0,1.0,7.0,1.0,1.0,1,Geelong Cats,0.2,80.8,-17.8,1.0,8.0,8.0,0.0,1
Hawthorn Hawks_Melbourne Demons_1983-08-20_21,1983-08-20,1983,21,Waverley Park,21192.0,Hawthorn Hawks,Melbourne Demons,172,57,115,False,HOME_WIN,115,1980,VIC,VIC,0,Hawthorn Hawks,0.6,120.4,9.0,-2.0,7.0,2.0,1.0,0,Melbourne Demons,0.4,97.6,-18.6,-2.0,7.0,7.0,0.0,0
Collingwood Magpies_Fitzroy Lions_1983-08-20_21,1983-08-20,1983,21,Junction Oval,24284.0,Fitzroy Lions,Collingwood Magpies,127,63,64,False,HOME_WIN,64,1980,VIC,VIC,0,Fitzroy Lions,0.4,119.6,15.2,-1.0,7.0,2.0,1.0,0,Collingwood Magpies,0.6,110.2,-2.0,3.0,7.0,6.0,0.0,0
Essendon Bombers_Geelong Cats_1983-08-20_21,1983-08-20,1983,21,GMHBA Stadium,20110.0,Geelong Cats,Essendon Bombers,83,165,-82,False,AWAY_WIN,-82,1980,VIC,VIC,0,Geelong Cats,0.2,84.0,-13.8,-1.0,7.0,8.0,0.0,0,Essendon Bombers,0.6,115.8,-2.8,2.0,7.0,2.0,1.0,0
St Kilda Saints_Western Bulldogs_1983-08-20_21,1983-08-20,1983,21,Moorabbin Oval,15860.0,St Kilda Saints,Western Bulldogs,94,100,-6,False,AWAY_WIN,-6,1980,VIC,VIC,0,St Kilda Saints,0.6,112.0,-1.8,1.0,7.0,12.0,0.0,0,Western Bulldogs,0.2,92.0,-22.8,1.0,7.0,8.0,1.0,0
Carlton Blues_North Melbourne Kangaroos_1983-08-20_21,1983-08-20,1983,21,Princes Park,32610.0,Carlton Blues,North Melbourne Kangaroos,126,93,33,False,HOME_WIN,33,1980,VIC,VIC,0,Carlton Blues,1.0,129.6,47.6,5.0,7.0,5.0,0.3333333333333333,0,North Melbourne Kangaroos,0.8,130.0,38.6,2.0,7.0,1.0,1.0,0
Richmond Tigers_Sydney Swans_1983-08-21_21,1983-08-21,1983,21,Sydney Cricket Ground,11475.0,Sydney Swans,Richmond Tigers,73,114,-41,False,AWAY_WIN,-41,1980,NSW,VIC,1,Sydney Swans,0.2,99.0,-37.6,-3.0,8.0,10.0,0.0,0,Richmond Tigers,0.4,90.8,-11.0,-2.0,8.0,11.0,1.0,1
Melbourne Demons_North Melbourne Kangaroos_1983-08-27_22,1983-08-27,1983,22,Aegis Park,10609.0,North Melbourne Kangaroos,Melbourne Demons,148,75,73,False,HOME_WIN,73,1980,TAS,VIC,1,North Melbourne Kangaroos,0.6,123.0,27.8,-1.0,7.0,1.0,1.0,1,Melbourne Demons,0.2,93.2,-42.8,-3.0,7.0,7.0,0.0,1
Collingwood Magpies_St Kilda Saints_1983-08-27_22,1983-08-27,1983,22,Victoria Park,19016.0,Collingwood Magpies,St Kilda Saints,155,92,63,False,HOME_WIN,63,1980,VIC,VIC,0,Collingwood Magpies,0.6,102.8,-7.4,-1.0,7.0,6.0,1.0,0,St Kilda Saints,0.4,105.0,-8.8,-1.0,7.0,12.0,0.0,0
Carlton Blues_Essendon Bombers_1983-08-27_22,1983-08-27,1983,22,Waverley Park,64232.0,Essendon Bombers,Carlton Blues,118,67,51,False,HOME_WIN,51,1980,VIC,VIC,0,Essendon Bombers,0.8,127.4,17.8,3.0,7.0,2.0,1.0,0,Carlton Blues,1.0,130.0,47.2,6.0,7.0,5.0,0.0,0
Geelong Cats_Hawthorn Hawks_1983-08-27_22,1983-08-27,1983,22,GMHBA Stadium,12245.0,Geelong Cats,Hawthorn Hawks,77,157,-80,False,AWAY_WIN,-80,1980,VIC,VIC,0,Geelong Cats,0.2,86.0,-29.0,-2.0,7.0,9.0,1.0,0,Hawthorn Hawks,0.6,127.4,24.6,1.0,7.0,2.0,0.3333333333333333,0
Sydney Swans_Western Bulldogs_1983-08-27_22,1983-08-27,1983,22,Western Oval,13389.0,Western Bulldogs,Sydney Swans,114,72,42,False,HOME_WIN,42,1980,VIC,NSW,1,Western Bulldogs,0.4,95.2,-17.6,2.0,7.0,7.0,0.0,0,Sydney Swans,0.2,93.6,-40.0,-4.0,6.0,10.0,0.6666666666666666,1
Fitzroy Lions_Richmond Tigers_1983-08-27_22,1983-08-27,1983,22,Melbourne Cricket Ground,27310.0,Richmond Tigers,Fitzroy Lions,93,127,-34,False,AWAY_WIN,-34,1980,VIC,VIC,0,Richmond Tigers,0.4,92.8,-6.8,1.0,6.0,10.0,0.0,0,Fitzroy Lions,0.6,127.2,35.0,1.0,7.0,2.0,1.0,0
Carlton Blues_Essendon Bombers_1983-09-03_EF,1983-09-03,1983,EF,Waverley Park,65881.0,Essendon Bombers,Carlton Blues,114,81,33,True,HOME_WIN,33,1980,VIC,VIC,0,Essendon Bombers,0.8,126.0,24.4,4.0,7.0,1.0,1.0,0,Carlton Blues,0.8,121.8,30.0,-1.0,7.0,2.0,0.0,0
Fitzroy Lions_Hawthorn Hawks_1983-09-03_QF,1983-09-03,1983,QF,Melbourne Cricket Ground,58288.0,Hawthorn Hawks,Fitzroy Lions,127,123,4,True,HOME_WIN,4,1980,VIC,VIC,0,Hawthorn Hawks,0.6,129.6,27.8,2.0,7.0,1.0,1.0,0,Fitzroy Lions,0.8,125.0,44.0,2.0,7.0,1.0,0.0,0
Essendon Bombers_Fitzroy Lions_1983-09-10_SF,1983-09-10,1983,SF,Melbourne Cricket Ground,81090.0,Essendon Bombers,Fitzroy Lions,109,86,23,True,HOME_WIN,23,1980,VIC,VIC,0,Essendon Bombers,1.0,138.8,45.8,5.0,7.0,1.0,0.2,0,Fitzroy Lions,0.6,127.4,30.8,-1.0,7.0,4.0,1.0,0
Hawthorn Hawks_North Melbourne Kangaroos_1983-09-10_SF,1983-09-10,1983,SF,Waverley Park,41063.0,Hawthorn Hawks,North Melbourne Kangaroos,88,48,40,True,HOME_WIN,40,1980,VIC,VIC,0,Hawthorn Hawks,0.6,135.6,27.2,3.0,7.0,1.0,0.5,0,North Melbourne Kangaroos,0.6,122.2,31.6,1.0,14.0,1.0,0.4,0
Essendon Bombers_North Melbourne Kangaroos_1983-09-17_PF,1983-09-17,1983,PF,Waverley Park,63785.0,Essendon Bombers,North Melbourne Kangaroos,164,78,86,True,HOME_WIN,86,1980,VIC,VIC,0,Essendon Bombers,1.0,129.4,41.2,6.0,7.0,1.0,0.6,0,North Melbourne Kangaroos,0.6,113.8,25.0,-1.0,7.0,2.0,0.5,0
Essendon Bombers_Hawthorn Hawks_1983-09-24_GF,1983-09-24,1983,GF,Melbourne Cricket Ground,110332.0,Hawthorn Hawks,Essendon Bombers,140,57,83,True,HOME_WIN,83,1980,VIC,VIC,0,Hawthorn Hawks,0.8,131.2,44.4,4.0,14.0,2.0,0.6,0,Essendon Bombers,1.0,134.0,55.0,7.0,7.0,1.0,0.5,0
Hawthorn Hawks_Sydney Swans_1984-03-31_1,1984-03-31,1984,1,Princes Park,14369.0,Hawthorn Hawks,Sydney Swans,124,89,35,False,HOME_WIN,35,1980,VIC,NSW,1,Hawthorn Hawks,1.0,136.8,64.4,5.0,189.0,1.0,1.0,0,Sydney Swans,0.0,83.0,-51.0,-5.0,217.0,1.0,0.0,1
Richmond Tigers_Western Bulldogs_1984-03-31_1,1984-03-31,1984,1,Western Oval,25270.0,Western Bulldogs,Richmond Tigers,122,83,39,False,HOME_WIN,39,1980,VIC,VIC,0,Western Bulldogs,0.6,96.6,-5.6,3.0,217.0,1.0,0.6,0,Richmond Tigers,0.4,95.0,-0.8,-1.0,217.0,1.0,0.5,0
Collingwood Magpies_Melbourne Demons_1984-03-31_1,1984-03-31,1984,1,Victoria Park,32741.0,Collingwood Magpies,Melbourne Demons,120,107,13,False,HOME_WIN,13,1980,VIC,VIC,0,Collingwood Magpies,0.8,114.2,16.0,1.0,217.0,1.0,1.0,0,Melbourne Demons,0.2,85.8,-54.8,-4.0,217.0,1.0,0.0,0
Carlton Blues_North Melbourne Kangaroos_1984-03-31_1,1984-03-31,1984,1,Waverley Park,36504.0,North Melbourne Kangaroos,Carlton Blues,62,199,-137,False,AWAY_WIN,-137,1980,VIC,VIC,0,North Melbourne Kangaroos,0.4,96.6,-10.8,-2.0,196.0,1.0,0.4,0,Carlton Blues,0.6,114.2,14.6,-2.0,210.0,1.0,0.5,0
Fitzroy Lions_Geelong Cats_1984-03-31_1,1984-03-31,1984,1,GMHBA Stadium,22260.0,Geelong Cats,Fitzroy Lions,148,99,49,False,HOME_WIN,49,1980,VIC,VIC,0,Geelong Cats,0.2,86.8,-38.0,-3.0,217.0,1.0,0.0,0,Fitzroy Lions,0.4,112.4,9.0,-2.0,203.0,1.0,0.8,0
Essendon Bombers_St Kilda Saints_1984-03-31_1,1984-03-31,1984,1,Moorabbin Oval,26019.0,St Kilda Saints,Essendon Bombers,97,134,-37,False,AWAY_WIN,-37,1980,VIC,VIC,0,St Kilda Saints,0.2,93.6,-23.6,-2.0,217.0,1.0,0.0,0,Essendon Bombers,0.8,112.4,22.0,-1.0,189.0,1.0,1.0,0
Geelong Cats_Western Bulldogs_1984-04-07_2,1984-04-07,1984,2,Waverley Park,24114.0,Geelong Cats,Western Bulldogs,105,65,40,False,HOME_WIN,40,1980,VIC,VIC,0,Geelong Cats,0.4,106.6,-15.8,1.0,7.0,1.0,0.6,0,Western Bulldogs,0.8,106.4,4.0,4.0,7.0,1.0,0.5,0
Essendon Bombers_Hawthorn Hawks_1984-04-07_2,1984-04-07,1984,2,Windy Hill,22841.0,Essendon Bombers,Hawthorn Hawks,110,116,-6,False,AWAY_WIN,-6,1980,VIC,VIC,0,Essendon Bombers,0.8,115.6,19.2,1.0,7.0,1.0,0.3333333333333333,0,Hawthorn Hawks,1.0,127.2,48.4,6.0,7.0,1.0,0.7142857142857143,0
Carlton Blues_Fitzroy Lions_1984-04-07_2,1984-04-07,1984,2,Junction Oval,22240.0,Fitzroy Lions,Carlton Blues,111,121,-10,False,AWAY_WIN,-10,1980,VIC,VIC,0,Fitzroy Lions,0.4,112.4,4.4,-3.0,7.0,7.0,0.5,0,Carlton Blues,0.6,120.4,20.6,1.0,7.0,1.0,0.6,0
